0.24,0.44,0.53,0.15,0.25,0.31
0.24,0.44,0.53,0.15,0.25,0.31
0.25,0.45,0.54,0.17,0.25,0.34
0.25,0.46,0.56,0.17,0.28,0.38
0.22,0.42,0.54,0.15,0.25,0.3
0.24,0.45,0.53,0.15,0.26,0.32
0.24,0.41,0.52,0.16,0.21,0.3
0.24,0.44,0.54,0.16,0.26,0.34
0.25,0.43,0.55,0.15,0.27,0.34
