0.26,0.49,0.58
0.26,0.48,0.58
0.26,0.49,0.59
0.27,0.49,0.58
0.23,0.46,0.57
0.25,0.49,0.58
0.25,0.44,0.59
0.26,0.49,0.58
0.25,0.47,0.57
