0.13,0.28,0.44,0.08,0.18,0.22
0.13,0.22,0.37,0.06,0.15,0.18
0.16,0.26,0.4,0.07,0.22,0.28
0.16,0.3,0.39,0.1,0.26,0.31
0.07,0.23,0.41,0.05,0.16,0.24
0.12,0.28,0.46,0.09,0.19,0.23
0.06,0.18,0.33,0.04,0.16,0.21
0.15,0.29,0.47,0.07,0.21,0.25
0.15,0.31,0.46,0.13,0.24,0.3
