0.13,0.28,0.35,0.07,0.17,0.23
0.13,0.29,0.35,0.07,0.16,0.21
0.14,0.24,0.32,0.07,0.16,0.23
0.16,0.28,0.38,0.1,0.22,0.26
0.11,0.2,0.32,0.1,0.15,0.2
0.17,0.29,0.35,0.09,0.21,0.24
0.09,0.2,0.27,0.06,0.16,0.18
0.18,0.31,0.39,0.09,0.17,0.21
0.17,0.3,0.33,0.15,0.24,0.28
