0.09,0.22,0.35,0.13,0.29,0.34
0.1,0.23,0.34,0.13,0.29,0.33
0.07,0.25,0.36,0.11,0.28,0.3
0.1,0.25,0.35,0.14,0.29,0.31
0.12,0.3,0.38,0.09,0.3,0.33
0.1,0.26,0.34,0.1,0.29,0.32
0.09,0.18,0.26,0.06,0.17,0.24
0.09,0.25,0.37,0.1,0.26,0.32
0.09,0.29,0.38,0.11,0.3,0.34
