0.07,0.29,0.45
0.07,0.29,0.45
0.1,0.28,0.45
0.1,0.3,0.46
0.09,0.28,0.46
0.1,0.3,0.46
0.09,0.3,0.42
0.07,0.31,0.48
0.07,0.3,0.47
