0.19,0.34,0.45,0.2,0.29,0.31
0.2,0.35,0.44,0.2,0.29,0.31
0.2,0.38,0.46,0.21,0.28,0.31
0.19,0.37,0.48,0.24,0.32,0.35
0.19,0.37,0.48,0.22,0.29,0.32
0.2,0.38,0.47,0.2,0.29,0.34
0.18,0.26,0.35,0.15,0.23,0.25
0.2,0.36,0.46,0.19,0.28,0.31
0.25,0.41,0.48,0.21,0.32,0.37
